y_mm,lift_n_per_m,shear_n,moment_nm,spar_bending_stress_mpa
370.0,66.42311159093252,20.374392503632468,3.6000203126441446,29.036938974985134
371.0,66.3741773208901,20.307993859176555,3.57967911946274,28.872871571528453
372.00000000000006,66.32507472482455,20.2416442331537,3.559404300416575,28.70933952663842
373.00000000000006,66.27580342860634,20.175343794076984,3.53919580640296,28.546342444263985
374.0,66.2263630557053,20.109092710834826,3.519053588150504,28.383879926993405
375.0,66.176753227172,20.042891152693386,3.4989775962187397,28.22195157605119
376.0,66.12697356161901,19.97673928929899,3.4789677809977437,28.060556991295073
377.0,66.07702367520204,19.91063729068058,3.459024092707754,27.899695771212894
378.00000000000006,66.0269031816007,19.84458532725218,3.4391464813987875,27.739367512919543
379.0,65.97661169199921,19.77858356981538,3.4193348969502537,27.57957181215381
380.0,65.92614881506677,19.712632189561845,3.399589289070565,27.420308263275277
381.0,65.87551415693788,19.646731358075844,3.3799096072967463,27.261576459261153
382.0,65.8247073211923,19.58088124733678,3.36029580099404,27.10337599170308
383.00000000000006,65.77372790883487,19.515082029721768,3.3407478193555105,26.94570645080396
384.00000000000006,65.72257551827508,19.44933387800821,3.3212656114016457,26.788567425374726
385.0,65.6712497453064,19.38363696537642,3.3018491259799534,26.6319585028311
386.0,65.61975018308553,19.317991465412227,3.282498311764559,26.475879269190337
387.0,65.56807642211118,19.252397552109628,3.263213117255798,26.320329309067944
388.00000000000006,65.5162280502028,19.18685539987347,3.2439934907798063,26.165308205674364
389.00000000000006,65.46420465247904,19.121365183522126,3.2248393804881084,26.010815540811688
390.0,65.41200581133596,19.055927078290217,3.2057507343572023,25.85685089487026
391.0,65.35963110642493,18.990541259831335,3.1867275001881414,25.703413846825338
392.0,65.30708011463045,18.92520790422081,3.167769625606115,25.550503974233703
393.0,65.25435241004757,18.85992718795847,3.1488770580600254,25.398120853230235
394.00000000000006,65.20144756395914,18.794699287971465,3.1300497448220606,25.24626405852449
395.0,65.14836514481279,18.72952438161708,3.111287632987266,25.094933163397222
396.0,65.09510471819759,18.664402646685573,3.0925906694731147,24.94412773969694
397.0,65.04166584682064,18.599334261403065,3.0739588010190704,24.793847357836352
398.0,64.98804809048313,18.534319404434413,3.0553919741861515,24.64409158678888
399.00000000000006,64.93425100605639,18.469358254886142,3.036890135356491,24.494859994085097
400.0,64.8802741474574,18.404450992309386,3.0184532307328933,24.346152145809143
401.0,64.82611706562437,18.339597796702844,3.000081206338387,24.197967606595142
402.0,64.7717793084917,18.274798848515786,2.9817740080157775,24.05030593962357
403.0,64.71726042096483,18.210054328651058,2.963531581427194,23.903166706617604
404.00000000000006,64.66255994489485,18.145364418468127,2.9453538720536345,23.756549467839477
405.0,64.60767741905268,18.080729299786153,2.9272408251945072,23.61045378208674
406.0,64.55261237910307,18.016149154887074,2.9091923859671707,23.464879206688586
407.0,64.4973643575782,17.951624166518734,2.891208499306468,23.319825297502078
408.00000000000006,64.44193288385118,17.88715451789802,2.8732891099642597,23.175291608908378
409.00000000000006,64.38631748410893,17.82274039271404,2.8554341625089537,23.031277693808967
410.0,64.33051768132505,17.75838197513132,2.837643601325031,22.887783103621814
411.00000000000006,64.27453299523216,17.694079449793044,2.819917370612569,22.744807388277522
412.00000000000006,64.21836294229409,17.62983300182428,2.80225541438676,22.60235009621547
413.00000000000006,64.16200703567762,17.565642816835297,2.7846576764774302,22.4604107743799
414.00000000000006,64.10546478522396,17.501509080924848,2.7671241005285503,22.31898896821599
415.0,64.04873569741986,17.437431980683527,2.749654629997746,22.17808422166591
416.00000000000006,63.99181927536841,17.37341170319713,2.732249208155806,22.037696077164835
417.00000000000006,63.93471501875947,17.30944843605007,2.7149077780861823,21.897824075636933
418.00000000000006,63.87742242383983,17.24554236732877,2.697630282684493,21.758467756491346
419.00000000000006,63.81994098338288,17.18169368562516,2.680416664658016,21.619626657618102
420.0,63.76227018665805,17.117902580040138,2.6632668665251833,21.48130031538404
421.00000000000006,63.70440951939983,17.054169240187107,2.64618083061507,21.343488264628704
422.00000000000006,63.646358463776465,16.99049385619552,2.6291584990668784,21.20619003866015
423.00000000000006,63.58811649835817,16.926876618714452,2.6121998138294233,21.06940516925082
424.00000000000006,63.529683098085115,16.86331771891623,2.595304716660608,20.933133186633302
425.0,63.471057734234925,16.79981734850007,2.5784731491268995,20.797373619496124
426.0,63.41223987438983,16.73637569969576,2.5617050526028016,20.66212599497945
427.00000000000006,63.35322898240341,16.672992965267362,2.54500036827032,20.527389838670825
428.00000000000006,63.29402451836691,16.609669338516976,2.528359037118428,20.39316467460082
429.00000000000006,63.23462593857527,16.546405013288506,2.511780999942525,20.259450025238696
430.0,63.17503269549255,16.483200183971473,2.495266197343895,20.12624541148802
431.0,63.115244237717064,16.420055045504867,2.478814569729157,19.99355035268224
432.00000000000006,63.05526000994613,16.356969793381037,2.462426057309714,19.861364366580226
433.00000000000006,62.99507945294028,16.293944623649594,2.446100600101199,19.729686969361815
434.00000000000006,62.934702003487054,16.23097973292138,2.4298381379229133,19.598517675623288
435.0,62.874127094364376,16.168075318372455,2.4136386103972662,19.46785599837283
436.0,62.81335415430356,16.10523157774812,2.3975019569492058,19.337701449025946
437.00000000000006,62.752382607951645,16.042448709366994,2.3814281168056484,19.20805353740088
438.00000000000006,62.69121187583354,15.979726912125102,2.3654170289949024,19.078911771713926
439.00000000000006,62.62984137431343,15.917066385500029,2.3494686323460896,18.950275658574803
440.0,62.568270515555916,15.854467329555094,2.333582865488562,18.822144702981923
441.0,62.506498707486536,15.791929944943572,2.3177596668513125,18.694518408317652
442.0,62.44452535375185,15.729454432912952,2.3019989746623843,18.567396276343544
443.00000000000006,62.382349853679045,15.667040995309236,2.2863007269482734,18.440777807195502
444.00000000000006,62.31997160223498,15.60468983458128,2.2706648615333282,18.314662499378983
445.0,62.25738998998471,15.54240115378517,2.255091316039145,18.189049849764064
446.0,62.19460440304958,15.480175156588652,2.239580027883958,18.06393935358057
447.0,62.131614223064645,15.418012047275596,2.2241309342820257,17.93933050441309
448.00000000000006,62.06841882713571,15.355912030750495,2.2087439722430124,17.81522279419601
449.00000000000006,62.005017587795685,15.29387531254303,2.193419078571366,17.691615713208485
450.0,61.94140987296043,15.231902098812652,2.178156189865688,17.56850875006937
451.0,61.87759504588408,15.16999259635323,2.162955242518105,17.445901391732118
452.0,61.81357246511374,15.108147012597732,2.1478161727136293,17.323793123479675
453.00000000000006,61.74934148444358,15.046365555622954,2.132738916429519,17.202183428919266
454.00000000000006,61.68490145286848,14.984648434154298,2.1177234094346304,17.08107178997721
455.0,61.6202517145368,14.922995857570596,2.102769587288768,16.96045768689364
456.0,61.55539160870287,14.861408035908976,2.0878773853420283,16.840340598217264
457.0,61.49032046967855,14.799885179869786,2.073046738734139,16.72072000079998
458.0,61.425037626784416,14.738427500821555,2.058277582393793,16.601595369791536
459.00000000000006,61.35954240430011,14.677035210806013,2.0435698510379794,16.48296617863412
460.0,61.293834121414186,14.615708522543155,2.0289234791713047,16.3648318990569
461.0,61.22791209217314,14.554447649436362,2.0143384010853147,16.24719200107054
462.0,61.16177562542995,14.49325280557756,1.9998145508578076,16.130045952961662
463.0,61.09542402479177,14.43212420575245,1.9853518623521427,16.013393221287277
464.00000000000006,61.02885658856701,14.37106206544577,1.9709502692165435,15.89723327086916
465.0,60.962072609711726,14.31006660084663,1.9566097048833972,15.781565564788199
466.0,60.89507137577526,14.249138028853887,1.9423301025685469,15.666389564378683
467.0,60.827852168845084,14.188276567081576,1.928111395270579,15.551704729222566
468.0,60.76041426549106,14.127482433864408,1.913953515770106,15.437510517143666
469.00000000000006,60.69275693670884,14.066755848263307,1.899856396629042,15.32380638420184
470.0,60.62487944786249,14.006097030071022,1.8858199701898748,15.210591784687091
471.00000000000006,60.55678105862637,13.945506199817777,1.8718441685749303,15.097866171113655
472.00000000000006,60.48846102292627,13.884983578777,1.857928923685633,14.985628994214025
473.00000000000006,60.41991858887963,13.824529388971097,1.8440741672017589,14.87387970293293
474.00000000000006,60.35115299873503,13.76414385317729,1.8302798305806847,14.762617744421274
475.0,60.28216348881084,13.703827194933517,1.8165458450566292,14.651842564030021
476.00000000000006,60.21294928943293,13.643579638544395,1.8028721416398903,14.541553605304042
477.00000000000006,60.143509624871704,13.583401409087243,1.7892586511160744,14.4317503099759
478.00000000000006,60.07384371327809,13.523292732418168,1.7757053040453217,14.322432117959593
479.00000000000006,60.003950766618665,13.46325383517822,1.7622120307615234,14.21359846734425
480.0,59.93382999061001,13.403284944799605,1.7487787613715344,14.105248794387778
481.00000000000006,59.86348058465194,13.343386289511974,1.7354054257543787,13.997382533510452
482.00000000000006,59.79290174176001,13.283558098348768,1.7220919535604484,13.889999117288454
483.00000000000006,59.72209264849688,13.22380060115364,1.7088382742106971,13.783097976447365
484.00000000000006,59.65105248490284,13.16411402858694,1.6956443168958268,13.676678539855617
485.0,59.579780424425316,13.104498612132277,1.6825100105754673,13.570740234517853
486.0,59.508275633847305,13.04495458410314,1.6694352839773496,13.465282485568288
487.00000000000006,59.436537273214896,12.985482177649608,1.6564200655964734,13.360304716263974
488.00000000000006,59.36456449576376,12.926081626765118,1.643464283694266,13.255806347978016
489.00000000000006,59.292356447844405,12.866753166293314,1.6305678662977368,13.151786800192768
490.0,59.21991226884662,12.807497031934968,1.6177307411986226,13.048245490492919
491.0,59.14723109112255,12.748313460254984,1.6049528359525276,12.945181834558577
492.00000000000006,59.07431203990891,12.689202688689468,1.5922340778780553,12.842595246158245
493.00000000000006,59.00115423324793,12.630164955552889,1.5795743940559341,12.740485137141794
494.00000000000006,58.92775678190716,12.571200500045311,1.566973711328135,12.638850917433318
495.0,58.854118789298106,12.51230956225971,1.5544319562969826,12.537691995023986
496.0,58.78023935139366,12.453492383189364,1.541949055324258,12.4370077759648
497.00000000000006,58.70611755664442,12.394749204735344,1.5295249345302957,12.3367976643593
498.00000000000006,58.63175248589362,12.336080269714076,1.517159519793071,12.237061062356226
499.00000000000006,58.55714321229085,12.277485821864984,1.5048527367472815,12.137797370142083
500.0,58.48228880120459,12.218966105858236,1.4926045107834198,12.039005985933683
501.0,58.40718831013327,12.160521367302566,1.4804147670468395,11.940686305970592
502.0,58.331840788615175,12.102151852753192,1.4682834304368115,11.842837724507547
503.0,58.25624527813683,12.043857809719816,1.456210425605575,11.745459633806766
504.0,58.18040081204013,11.985639486674728,1.4441956769573778,11.648551424130234
505.0,58.10430641542805,11.927497133060994,1.43223910864751,11.552112483731902
506.0,58.02796110506878,11.869430999300745,1.4203406445813291,11.45614219884982
507.0,57.95136388929866,11.811441336803561,1.408500208413277,11.360639953698202
508.0,57.87451376792338,11.75352839797495,1.3967177235458876,11.265605130459447
509.0,57.79740973211781,11.69569243622493,1.3849931131287876,11.171037109276044
510.0,57.720050764324284,11.637933705976709,1.3733263000576867,11.07693526824246
511.0,57.642435838149204,11.580252462675471,1.3617172069733607,10.983298983396914
512.0,57.5645639182582,11.522648962797268,1.3501657562606244,10.890127628713108
513.0,57.48643396026953,11.465123463858005,1.3386718700472968,10.797420576091874
514.0,57.40804491064592,11.407676224422547,1.3272354702031566,10.705177195352745
515.0,57.32939570658457,11.350307504113932,1.3158564783388884,10.613396854225467
516.0,57.2504852759056,11.293017563622687,1.30453481580502,10.52207891834142
517.0,57.17131253693871,11.235806664716264,1.2932704036908507,10.431222751224967
518.0,57.09187639840781,11.178675070248591,1.2820631628233683,10.340827714284737
519.0,57.01217575931422,11.12162304416973,1.270913013766159,10.250893166804817
520.0,56.93220950881765,11.064650851535665,1.2598198768183064,10.161418465935874
521.0,56.851976526115514,11.007758758518198,1.2487836720132794,10.072402966686195
522.0,56.77147568032015,10.95094703241498,1.2378043191178127,9.983846021912644
523.0,56.69070583033418,10.894215941659652,1.2268817376307755,9.895746982311543
524.0,56.60966582472378,10.837565755832124,1.2160158467820297,9.808105196409468
525.0,56.52835450158994,10.780996745668967,1.2052065655312791,9.720920010553955
526.0,56.4467706884376,10.724509183073954,1.1944538125669077,9.634190768904144
527.0,56.36491320204267,10.668103341128713,1.1837575063048065,9.547916813421303
528.0,56.28278084831684,10.611779494103533,1.1731175648871903,9.462097483859294
529.0,56.2003724221702,10.55553791746829,1.1625339061814044,9.37673211775494
530.0,56.11768670737155,10.49937888790352,1.1520064477787184,9.291820050418305
531.0,56.034722476406486,10.44330268331163,1.1415351069931108,9.207360614922889
532.0,55.95147849033296,10.38730958282826,1.131119800860041,9.123353142095713
533.0,55.867953498634634,10.331399866833777,1.1207604461352099,9.039796960507335
534.0,55.78414623907157,10.275573816964924,1.1104569592933105,8.956691396461766
535.0,55.70005543752855,10.219831716126624,1.1002092565267647,8.874035773986286
536.0,55.615679807860786,10.164173848503928,1.0900172537444495,8.79182941482116
537.0,55.53101805173705,10.108600499574129,1.0798808665704105,8.710071638409278
538.0,55.44606885848003,10.05311195611902,1.069800010342564,8.628761761885672
539.0,55.36083090490408,9.997708506237327,1.059774600111386,8.547899100066939
540.0,55.27530285515011,9.9423904393573,1.0498045506385887,8.467482965440587
541.0,55.189483360517706,9.887158046249466,1.0398897763957853,8.38751266815424
542.0,55.10337105929423,9.83201161903956,1.0300301915631407,8.307987516004776
543.0,55.016964576581124,9.776951451221622,1.02022571002801,8.22890681442733
544.0,54.93026252411695,9.721977837671274,1.0104762453835636,8.15026986648421
545.0,54.84326350009766,9.667091074659167,1.0007817109273984,8.072075972853705
546.0,54.755966088993375,9.612291459864622,0.9911420196601365,7.994324431818761
547.0,54.668368861362154,9.557579292389445,0.9815570842840095,7.917014539255582
548.0,54.5804703736604,9.502954872771934,0.9720268172014288,7.840145588622093
549.0,54.49226916804987,9.44841850300108,0.9625511305135424,7.763716870946289
550.0,54.403763772201366,9.393970486530954,0.9531299360187764,7.687727674814488
551.0,54.31495269909466,9.339611128295306,0.9437631452113633,7.612177286359446
552.0,54.22583444681512,9.285340734722352,0.9344506692798544,7.5370649892483685
553.0,54.13640749834648,9.231159613749771,0.9251924191056183,7.462390064670794
554.0,54.04667032135983,9.177068074839918,0.9159883052613235,7.388151791326355
555.0,53.95662136799895,9.123066428995239,0.9068382380094059,7.314349445412424
556.0,53.866259074661514,9.069154988773908,0.8977421273005213,7.2409823006116225
557.0,53.77558186177644,9.01533406830569,0.8886998827719815,7.1680496280792125
558.0,53.68458813357697,8.961603983308013,0.8797114137461747,7.095550696430352
559.0,53.59327627786978,8.90796505110229,0.8707766292289695,7.023484771727228
560.0,53.50164466579954,8.854417590630455,0.8618954379081031,6.95185111746605
561.0,53.40969165160929,8.80096192247175,0.853067748151552,6.880648994563914
562.0,53.31741557239624,8.747598368859746,0.8442934680058862,6.809877661345522
563.0,53.22481474786296,8.694327253699617,0.8355725051946066,6.7395363735297735
564.0,53.13188748006388,8.641148902585654,0.826904767116464,6.6696243842162115
565.0,53.03863205314706,8.588063642819048,0.8182901608437616,6.6001409438713265
566.0000000000001,52.94504673309089,8.535071803425929,0.8097285931206392,6.531085300314717
567.0000000000001,52.85112976743591,8.482173715175666,0.8012199703613384,6.4624566987050995
568.0000000000001,52.756879385011295,8.429369710599442,0.7927641986484508,6.394254381526177
569.0000000000001,52.662293795656325,8.376660124009108,0.7843611837311465,6.32647758857235
570.0,52.56737118993612,8.324045291516311,0.7760108310233838,6.259125556934277
571.0000000000001,52.47210973885211,8.271525551051917,0.7677130456020996,6.192197520984285
572.0000000000001,52.37650759354677,8.219101242385719,0.7594677322053808,6.125692712361608
573.0000000000001,52.280562885002475,8.166772707146444,0.7512747952306147,6.059610359957476
574.0000000000001,52.18427372373446,8.114540288842075,0.7431341387326205,5.993949689900046
575.0,52.08763819947781,8.062404332880469,0.7350456664217592,5.9287099255391515
576.0000000000001,51.99065438086796,8.010365186590295,0.7270092816620238,5.863890287430904
577.0000000000001,51.89332031511515,7.958423199242304,0.7190248874691075,5.799489993322104
578.0000000000001,51.79563402767197,7.90657872207091,0.711092386508451,5.735508258134499
579.0000000000001,51.69759352189451,7.854832108296127,0.7032116810932675,5.671944293948851
580.0,51.59919677869646,7.803183713145831,0.6953826731825465,5.608797309988833
581.0,51.50044175619621,7.751633893878385,0.6876052643790345,5.5460665126047415
582.0000000000001,51.4013263893568,7.700183009805608,0.6798793559271925,5.48375110525703
583.0000000000001,51.30184858961837,7.64883142231612,0.6722048487111316,5.4218502884996465
584.0000000000001,51.20200624452307,7.597579494899049,0.664581643252524,5.360363259963193
585.0,51.10179721733222,7.546427593168121,0.6570096397084905,5.2992892143378825
586.0,51.001219346635395,7.4953760848861375,0.6494887378694634,5.238627343356303
587.0000000000001,50.90027044595145,7.444425339989844,0.6420188371570253,5.178376835775986
588.0000000000001,50.798948303321126,7.393575730615208,0.6345998366217228,5.11853687736177
589.0000000000001,50.697250680890946,7.342827631123102,0.6272316349408537,5.059106650867953
590.0,50.59517531448837,7.292181418125413,0.6199141304162294,5.000085336020252
591.0,50.49271991318788,7.2416374705115745,0.6126472209719109,4.941472109497528
592.0000000000001,50.389882158867714,7.191196169475547,0.6054308041519174,4.883266144913316
593.0000000000001,50.28665970575717,7.140857898543235,0.598264777117908,4.825466612797123
594.0000000000001,50.18305017997392,7.090623043600369,0.5911490366468363,4.7680726805755045
595.0,50.079051179051405,7.040491992920857,0.5840834791285756,4.711083512552924
596.0,49.97466027145586,6.990465137195604,0.5770680005635174,4.654498269892365
597.0,49.86987499609276,6.940542869561829,0.5701024965601387,4.5983161105957215
598.0000000000001,49.76469286180232,6.8907255856328815,0.5631868623325413,4.542536189483952
599.0000000000001,49.65911134684378,6.841013683528558,0.5563209926979606,4.487157658176972
600.0,49.553127898368345,6.791407563905953,0.5495047820742434,4.432179665073329
601.0,49.44673993188007,6.741907629990829,0.542738124477295,4.3776013553296
602.0,49.33994483068487,6.692514287609546,0.5360209135184948,4.323421870839547
603.0000000000001,49.23273994532682,6.643227945221541,0.5293530424020793,4.269640350213009
604.0000000000001,49.125122593011845,6.594049013952371,0.5227344039224923,4.216255928754538
605.0,49.01709005701805,6.544977907627356,0.5161648904617024,4.163267738441747
606.0,48.9086395860926,6.4960150428058006,0.5096443939864859,4.110674907903409
607.0,48.79976839383462,6.447160838815837,0.503172806045675,4.058476562397254
608.0000000000001,48.6904736580638,6.398415717789887,0.4967500177673722,4.006671823787502
609.0000000000001,48.58075252017431,6.349780104700768,0.4903759198561269,3.9552598105220906
610.0,48.47060208447334,6.301254427398444,0.48405040259007726,3.9042396376096233
611.0,48.36001941750428,6.252839116647455,0.4777733558180543,3.8536104165960103
612.0,48.2490015473537,6.204534606165026,0.47154466895664804,3.8033712555408035
613.0,48.13754546294191,6.156341332659879,0.46536423098723556,3.753521258993228
614.0000000000001,48.025648113296384,6.108259735871759,0.4592319304529697,3.7040595279678934
615.0,47.91330640680782,6.060290258611707,0.453147655455728,3.654985159920182
616.0,47.80051721046795,6.0124333468030695,0.4471112936530206,3.606297248721312
617.0,47.68727734908908,5.964689449523291,0.44112273225485743,3.557994884633067
618.0,47.57358360450427,5.917059019046495,0.4351818580205725,3.5100771542821816
619.0000000000001,47.45943271474787,5.869542510886869,0.42928855725560583,3.4625431406343856
620.0,47.344821373215844,5.822140383842887,0.42344271580824094,3.4153919229680887
621.0,47.229746227804995,5.774853100042377,0.41764421906629834,3.368622576847713
622.0,47.114203880030864,5.727681124988459,0.41189295195378295,3.3222341740966486
623.0,46.99819088412321,5.680624927606382,0.40618879892748555,3.2762257827698447
624.0000000000001,46.881703746098616,5.633684980291271,0.40053164397353674,3.230596467126013
625.0,46.76473892280962,5.586861758956817,0.3949213706039127,3.1853452875994432
626.0,46.64729282096919,5.540155743084928,0.38935786185289184,3.1404713007714258
627.0,46.52936179615032,5.4935674157763685,0.3838410002734612,3.0959735593412643
628.0,46.41094215175955,5.447097263802414,0.3783706679336718,3.0518511120968808
629.0,46.2920301379838,5.4007457776575425,0.37294674641294184,3.0081030038849943
630.0,46.172621950709505,5.354513451613196,0.36756911679830645,2.9647282755808777
631.0,46.052713730413245,5.308400783772634,0.36223765968061356,2.92172596405767
632.0,45.93230156102298,5.262408276126916,0.35695225515066376,2.879095102155244
633.0,45.81138146874886,5.2165364346120295,0.3517127827952943,2.8368347186486176
634.0,45.6899494208826,5.170785769167214,0.34651912169340465,2.7949438382159024
635.0,45.5680013245644,5.12515679379449,0.3413711504119238,2.7534214814057694
636.0,45.445533025516475,5.07965002661945,0.33626874700171683,2.71226666460444
637.0,45.32254030674166,5.034265989953321,0.33121178899343046,2.6714784000021705
638.0,45.19901888718656,4.989005210356357,0.3262001533932756,2.6310556955592403
639.0,45.074964420367365,4.94386821870258,0.3212337166787462,2.5909975549714175
640.0,44.950372492957506,4.8988555502459175,0.31631235479427194,2.5513029776348977
641.0000000000001,44.8252386233357,4.853967744687771,0.3114359431468051,2.511970958610704
642.0,44.69955826009308,4.809205346246056,0.3066043566013382,2.4730004885885397
643.0,44.573326780497716,4.764568903725761,0.3018174694763523,2.43439055385007
644.0,44.4465394889155,4.720058970591054,0.2970751555391939,2.396140136231634
645.0,44.31919161518544,4.675676105039003,0.29237728800137885,2.3582482130863704
646.0000000000001,44.19127831294805,4.631420870074937,0.2877237395138219,2.3207137572457373
647.0,44.062794657924904,4.5872938335895,0.2831143821619897,2.283535736980416
648.0,43.933735646147674,4.543295568437464,0.27854908746097623,2.2467131159605955
649.0,43.80409619213515,4.499426652518323,0.2740277263504983,2.2102448532156025
650.0,43.67387112701578,4.455687668858747,0.2695501691898098,2.174129903092883
651.0000000000001,43.54305519659415,4.4120792056969425,0.26511628575253193,2.1383672152163045
652.0,43.41164305935932,4.368601856568966,0.26072594522139897,2.1029557344437757
653.0,43.279629284432474,4.32525622039707,0.256379016182916,2.067894400824157
654.0,43.14700834945223,4.282042901580128,0.25207536662192737,2.033182149553451
655.0,43.0137746383947,4.238962510086204,0.2478148639160942,1.9988179109302606
656.0000000000001,42.879922439326094,4.196015661547344,0.24359737483027744,1.9648006103104814
657.0,42.74544594208546,4.153202977356639,0.23942276551082545,1.9311291680612295
657.9999999999999,42.61033923589426,4.110525084767649,0.2352909014797633,1.8978024995139713
659.0,42.47459630689075,4.0679826169962565,0.23120164762888135,1.8648195149168454
660.0,42.33821103558578,4.025576213325018,0.22715486821372072,1.8321791193861494
661.0,42.201177194236735,3.983306519210107,0.22315042684745315,1.7998802128569764
662.0,42.063488444137,3.94117418639092,0.21918818649465263,1.7679216900329788
662.9999999999999,41.92513833281698,3.8991798730024434,0.21526800946495595,1.736302440335236
664.0,41.78612029115338,3.8573242436904582,0.2113897574066095,1.7050213478502039
665.0,41.64642763038329,3.81560796972969,0.20755329129989944,1.6740772912767234
666.0,41.506053539018566,3.7740317291449887,0.2037584714504621,1.6434691438720657
667.0,41.36499107965708,3.732596206835651,0.2000051574824718,1.6131957733969844
667.9999999999999,41.22323318568615,3.691302094702979,0.1962932083317025,1.5832560420597546
669.0,41.080772657873766,3.650150091781199,0.1926224822384604,1.5536488064591671
670.0,40.93760216084321,3.6091409043718405,0.1889928367403839,1.5243729175264549
671.0,40.79371421942542,3.5682752461817064,0.1854041286651071,1.4954272204661203
672.0,40.64910121488467,3.5275538384645513,0.181856214122784,1.4668105546956343
672.9999999999999,40.503755381011736,3.486977410166603,0.1783489484984684,1.4385217537839765
674.0,40.35766880007866,3.4465466980760575,0.17488218644434708,1.4105596453889881
675.0,40.2108333986497,3.4062624469766933,0.1714557818718207,1.3829230511935005
676.0,40.06324094324113,3.366125409805748,0.1680695879434295,1.3556107868402076
677.0,39.914883035824246,3.326136347816215,0.16472345706461852,1.3286216618652475
677.9999999999999,39.765751109164064,3.2862960307437206,0.16141724087533854,1.3019544796304565
679.0,39.61583642198588,3.2466052369781457,0.1581507902414776,1.2756080372542584
680.0,39.46513005396302,3.207064753740171,0.15492395524611843,1.2495811255411489
681.0,39.31362290051626,3.1676753772629316,0.1517365851806169,1.2238725289097356
682.0,39.161305667417295,3.128437912978965,0.14858852853549595,1.1984810253192921
682.9999999999999,39.00816886518637,3.089353175712663,0.14547963299115013,1.1734053861947813
684.0,38.85420280327483,3.0504219898784326,0.14240974540835458,1.1486443763503043
685.0,38.69939758402233,3.011645189684784,0.13937871181857298,1.1241967539109254
686.0,38.543743096377774,2.973023619344584,0.1363863774140583,1.1000612702328283
687.0,38.387229009372575,2.934558133291709,0.13343258653774015,1.0762366698217483
688.0,38.2298447653345,2.8962495964043553,0.1305171826728921,1.0527216902496328
689.0,38.07157957282886,2.8580988842352735,0.1276400084325723,1.0295150620694702
690.0,37.912422399314174,2.820106883249202,0.12480090554883008,1.0066155087282342
691.0000000000001,37.75236196349716,2.782274491067796,0.12199971486167158,0.9840217464778828
692.0000000000001,37.59138672737288,2.7446026167223607,0.1192362763077765,0.961732484284349
693.0,37.42948488793318,2.7070921809147075,0.11651042890895796,0.9397464237344624
694.0000000000001,37.26664436852662,2.6697441162864775,0.11382201076035738,0.9180622589407305
695.0,37.102852809852365,2.632559367697288,0.11117085901836549,0.8966786764439133
696.0000000000001,36.938097560567606,2.595538892512078,0.1085568098882608,0.8755943551133171
697.0000000000001,36.772365667489524,2.5586836608980494,0.10597969861155573,0.8548079660447317
698.0,36.605643865369,2.52199465613162,0.1034393594530409,0.8343181724559333
699.0000000000001,36.437918566213405,2.485472874915829,0.10093562568751718,0.8141236295796669
700.0,36.26917584813426,2.449119327708655,0.09846832958620494,0.7942229845540275
701.0000000000001,36.09940144369264,2.4129350390627415,0.09603730240281924,0.7746148763101455
702.0000000000001,35.928580727715705,2.3769210479770373,0.09364237435929935,0.7552979354570839
703.0,35.75669870455328,2.341078408260903,0.09128337463118039,0.7362707841638494
704.0000000000001,35.58373999474379,2.305408188911254,0.08896013133259431,0.7175320360384148
705.0,35.409688821055276,2.2699114745033544,0.086672471500887,0.6990802960036424
706.0000000000001,35.234528993865,2.234589365595894,0.08442022108083738,0.6809141601700001
707.0000000000001,35.058243895839574,2.199442979151042,0.08220320490846392,0.6630322157049475
708.0,34.88081646587338,2.1644734489701856,0.0800212466944033,0.6454330406988734
709.0000000000001,34.70222918224162,2.129681926146128,0.07787416900684514,0.6281152040274499
710.0,34.522464044920284,2.095069579532547,0.07576179325400581,0.6110772652102705
711.0000000000001,34.34150255702151,2.060637596231576,0.07368393966612374,0.5943177742656289
712.0000000000001,34.15932570529059,2.02638718210042,0.07164042727695774,0.577835271561288
713.0,33.97591393960507,1.992319562277972,0.06963107390476854,0.561628287661082
714.0000000000001,33.791247151413074,1.9584359817324628,0.06765569613276332,0.5456953431671858
715.0,33.60530465104321,1.9247377058312347,0.06571410928898147,0.5300349485578789
716.0000000000001,33.41806514381228,1.891226020933807,0.06380612742559895,0.5146456040206187
717.0000000000001,33.22950670485262,1.8579022350094745,0.061931563297627314,0.499525799280231
718.0,33.039606752573825,1.8247676782807614,0.060090228340982196,0.48467401342201705
719.0000000000001,32.84834202066685,1.791823703894141,0.058281932649894744,0.47008871470955804
720.0,32.65568852855205,1.7590716886195314,0.05650648495363791,0.45576836039699514
721.0000000000001,32.46162155016307,1.726513033580174,0.054763692592538056,0.4417113965355446
722.0,32.26611558095165,1.6941491650146165,0.053053361493240664,0.4279162577739965
723.0,32.069144302986324,1.6619815350726475,0.05137529614319703,0.4143813671529306
724.0000000000001,31.87068054800994,1.6300116226471493,0.04972929956433713,0.40110513589236724
725.0,31.670696258307153,1.5982409342439907,0.04811517328589156,0.3880859631725557
726.0000000000001,31.46916244522103,1.5666710048922265,0.04653271731632345,0.37532223590758346
727.0,31.266049145144358,1.535303399097044,0.044981730114328815,0.36281232851147127
728.0,31.06132537279381,1.5041397118380748,0.04346200855886125,0.35055460265639965
729.0000000000001,30.854959071560195,1.4731815696158979,0.041973347918134264,0.3385474070226886
730.0,30.646917060707093,1.4424306315497641,0.04051554181755143,0.3267890770401297
